camera_number,date,year,month,day,species,time
A5A,45875,2025,8,6,狗獾,23:32:00
A5A,45877,2025,8,8,野猪,02:28:00
A5A,45881,2025,8,12,赤狐,21:28:00
A5A,45882,2025,8,13,赤狐,04:53:00
A5A,45882,2025,8,13,狗獾,03:17:00
A5A,45882,2025,8,13,狗獾,22:38:00
A5A,45883,2025,8,14,赤狐,13:58:00
A5A,45883,2025,8,14,野猪,19:20:00
A5A,45884,2025,8,15,赤狐,01:40:00
A5A,45884,2025,8,15,赤狐,03:26:00
A5A,45884,2025,8,15,狍子,03:27:00
A5A,45886,2025,8,17,赤狐,04:15:00
A5A,45886,2025,8,17,野猪,03::03
A5A,45887,2025,8,18,野猪,02:14:00
A5A,45889,2025,8,20,赤狐,00:20:00
A5A,45889,2025,8,20,赤狐,20:12:00
A5A,45889,2025,8,20,赤狐,05:17:00
A5A,45890,2025,8,21,狍子,04:22:00
A5A,45891,2025,8,22,赤狐,20:22:00
A5A,45895,2025,8,26,野猪,05:44:00
A5A,45896,2025,8,27,赤狐,13:57:00
A5A,45896,2025,8,27,赤狐,20:38:00
A5A,45898,2025,8,29,赤狐,13:26:00
A5A,45899,2025,8,30,赤狐,01:50:00
A7,45876,2025,8,7,赤狐,23:24:00
A7,45879,2025,8,10,赤狐,07:54:00
A7,45880,2025,8,11,赤狐,04:58:00
A7,45880,2025,8,11,赤狐,09:25:00
A7,45884,2025,8,15,狍子,03:35:00
A7,45885,2025,8,16,狍子,04:03:00
A7,45887,2025,8,18,赤狐,23:07:00
A7,45891,2025,8,22,赤狐,18:05:00
A7,45892,2025,8,23,赤狐,04:55:00
A7,45892,2025,8,23,狍子,04:54:00
A7,45894,2025,8,25,赤狐,02:01:00
A7,45894,2025,8,25,雉鸡,14:29:00
A7,45895,2025,8,26,赤狐,20:37:00
A7,45895,2025,8,26,野猪,06:03:00
A7,45895,2025,8,26,野猪,07:03:00
A7,45895,2025,8,26,赤狐,11:59:00
A7,45895,2025,8,26,赤狐,07:01:00
A7,45896,2025,8,27,赤狐,09:58:00
A7,45896,2025,8,27,雉鸡,07:57:00
A7,45897,2025,8,28,赤狐,19:42:00
A7,45897,2025,8,28,雉鸡,10:02:00
A7,45899,2025,8,30,赤狐,19:35:00
A7,45900,2025,8,31,赤狐,13:39:00
A8,45900,2025,8,31,雉鸡,16:27:00
A9,45873,2025,8,4,狍子,00:07:00
A9,45875,2025,8,6,狗獾,23:08:00
A9,45881,2025,8,12,狍子,02:42:00
A9,45882,2025,8,13,赤狐,21:53:00
A9,45883,2025,8,14,狍子,05:16:00
A9,45884,2025,8,15,狍子,04:04:00
A9,45886,2025,8,17,狍子,04:46:00
A10,45870,2025,8,1,蒙古兔,16:40:00
A10,45873,2025,8,4,家犬,06:49:00
A10,45873,2025,8,4,家犬,23:11:00
A10,45875,2025,8,6,赤狐,00:12:00
A10,45876,2025,8,7,家犬,17:39:00
A10,45876,2025,8,7,家犬,20:54:00
A10,45879,2025,8,10,赤狐,03:28:00
A10,45879,2025,8,10,雉鸡,09:37:00
A10,45882,2025,8,13,家犬,09:00:00
A10,45882,2025,8,13,家犬,18:16:00
A11,45872,2025,8,3,赤狐,07:13:00
A11,45874,2025,8,5,蒙古兔,08:37:00
A11,45875,2025,8,6,蒙古兔,07:24:00
A11,45876,2025,8,7,蒙古兔,08:13:00
A11,45877,2025,8,8,家犬,08:29:00
A11,45877,2025,8,8,雉鸡,07:26:00
A11,45878,2025,8,9,雉鸡,16:44:00
A11,45880,2025,8,11,家犬,08:30:00
A11,45886,2025,8,17,喜鹊,14:39:00
A12,45870,2025,8,1,蒙古兔,14:41:00
A12,45871,2025,8,2,喜鹊,08:06:00
A12,45872,2025,8,3,山斑鸠,10:35:00
A12,45872,2025,8,3,雉鸡,07:39:00
A12,45872,2025,8,3,雉鸡,11:07:00
A12,45873,2025,8,4,山斑鸠,10:59:00
A12,45873,2025,8,4,山斑鸠,13:18:00
A12,45873,2025,8,4,山斑鸠,11:24:00
A12,45874,2025,8,5,蒙古兔,06:35:00
A12,45874,2025,8,5,雉鸡,06:35:00
A12,45874,2025,8,5,山斑鸠,13:16:00
A12,45874,2025,8,5,雉鸡,13:16:00
A12,45874,2025,8,5,山斑鸠,13:48:00
A12,45874,2025,8,5,山斑鸠,15:07:00
A12,45874,2025,8,5,山斑鸠,17:58:00
A12,45874,2025,8,5,蒙古兔,19:03:00
A12,45875,2025,8,6,山斑鸠,09:52:00
A12,45875,2025,8,6,雉鸡,10:05:00
A12,45875,2025,8,6,山斑鸠,14:40:00
A12,45875,2025,8,6,山斑鸠,15:21:00
A12,45875,2025,8,6,山斑鸠,17:15:00
A12,45875,2025,8,6,山斑鸠,13:57:00
A12,45876,2025,8,7,山斑鸠,11:23:00
A12,45877,2025,8,8,山斑鸠,12:03:00
A12,45877,2025,8,8,山斑鸠,13:11:00
A12,45877,2025,8,8,山斑鸠,13:43:00
A12,45878,2025,8,9,山斑鸠,15:49:00
A12,45879,2025,8,10,山斑鸠,16:44:00
A12,45879,2025,8,10,山斑鸠,18:06:00
A12,45880,2025,8,11,山斑鸠,17:11:00
A12,45880,2025,8,11,雉鸡,18:04:00
A12,45882,2025,8,13,雉鸡,17:37:00
A12,45890,2025,8,21,狍子,21:19:00
A12,45891,2025,8,22,狍子,23:06:00
A12,45897,2025,8,28,狍子,00:11:00
A12,45897,2025,8,28,狍子,04:31:00
A12,45898,2025,8,29,狍子,20:39:00
A12,45898,2025,8,29,雉鸡,11:11:00
A12,45899,2025,8,30,喜鹊,14:37:00
A13,45877,2025,8,8,家犬,09:42:00
A13,45883,2025,8,14,山斑鸠,13:59:00
A13,45884,2025,8,15,家犬,07:39:00
A14,45870,2025,8,1,喜鹊,14:29:00
A14,45873,2025,8,4,家牛,08:34:00
A14,45873,2025,8,4,喜鹊,10:27:00
A14,45873,2025,8,4,雉鸡,08:08:00
A14,45873,2025,8,4,家牛,09:47:00
A14,45878,2025,8,9,家犬,08:13:00
A14,45878,2025,8,9,雉鸡,14:49:00
A14,45879,2025,8,10,雉鸡,16:02:00
A14,45881,2025,8,12,雉鸡,14:39:00
A14,45884,2025,8,15,家牛,14:35:00
A14,45885,2025,8,16,家牛,12:50:00
A14,45885,2025,8,16,雉鸡,12:28:00
A14,45885,2025,8,16,喜鹊,11:12:00
A14,45885,2025,8,16,家牛,16:21:00
A14,45886,2025,8,17,雉鸡,10:44:00
A16,45872,2025,8,3,赤狐,06:44:00
A16,45872,2025,8,3,狍子,03:21:00
A16,45872,2025,8,3,狍子,05:21:00
A17,45873,2025,8,4,苍鹭,12:05:00
A17,45875,2025,8,6,鸳鸯,17:36:00
A17,45875,2025,8,6,鸳鸯,07:02:00
A17,45875,2025,8,6,鸳鸯,08:31:00
A18,45873,2025,8,4,鼠类,02:34:00
A18,45873,2025,8,4,岩松鼠,17:44:00
A18,45874,2025,8,5,岩松鼠,18:33:00
A18,45875,2025,8,6,岩松鼠,19:03:00
A18,45876,2025,8,7,岩松鼠,07:08:00
A18,45876,2025,8,7,岩松鼠,07:52:00
A18,45877,2025,8,8,岩松鼠,07:13:00
A18,45877,2025,8,8,岩松鼠,08:06:00
A18,45879,2025,8,10,家牛,13:21:00
A18,45879,2025,8,10,野猪,23:53:00
A18,45879,2025,8,10,岩松鼠,18:54:00
A18,45881,2025,8,12,雉鸡,07:01:00
A18,45881,2025,8,12,雉鸡,06:18:00
A18,45882,2025,8,13,雉鸡,08:08:00
A18,45882,2025,8,13,雉鸡,06:50:00
A18,45882,2025,8,13,雉鸡,17:06:00
A18,45883,2025,8,14,雉鸡,06:36:00
A18,45883,2025,8,14,雉鸡,18:38:00
A18,45884,2025,8,15,岩松鼠,05:52:00
A18,45884,2025,8,15,岩松鼠,07:26:00
A18,45885,2025,8,16,岩松鼠,12:07:00
A18,45885,2025,8,16,雉鸡,17:29:00
A18,45885,2025,8,16,雉鸡,15:45:00
A18,45886,2025,8,17,岩松鼠,15:10:00
A18,45886,2025,8,17,雉鸡,17:48:00
A18,45886,2025,8,17,雉鸡,06:48:00
A18,45886,2025,8,17,雉鸡,08:15:00
A18,45887,2025,8,18,岩松鼠,18:23:00
A18,45889,2025,8,20,家牛,16:54:00
A18,45889,2025,8,20,岩松鼠,08:36:00
A18,45890,2025,8,21,狍子,06:47:00
A18,45890,2025,8,21,雉鸡,10:22:00
A18,45890,2025,8,21,雉鸡,06:59:00
A18,45890,2025,8,21,岩松鼠,05:45:00
A18,45891,2025,8,22,岩松鼠,14:47:00
A18,45892,2025,8,23,岩松鼠,10:36:00
A18,45893,2025,8,24,雉鸡,07:13:00
A18,45893,2025,8,24,雉鸡,06:18:00
A18,45894,2025,8,25,岩松鼠,13:10:00
A18,45894,2025,8,25,岩松鼠,18:55:00
A18,45895,2025,8,26,岩松鼠,18:21:00
A18,45896,2025,8,27,岩松鼠,18:18:00
A18,45897,2025,8,28,岩松鼠,11:09:00
A18,45897,2025,8,28,雉鸡,17:51:00
A18,45898,2025,8,29,岩松鼠,07:33:00
A18,45899,2025,8,30,家牛,14:26:00
A18,45899,2025,8,30,野猪,00:46:00
A18,45899,2025,8,30,家牛,19:17:00
A18,45899,2025,8,30,家牛,18:13:00
A18,45900,2025,8,31,家牛,18:39:00
A18,45900,2025,8,31,家牛,17:51:00
A18,45900,2025,8,31,家牛,15:00:00
A19,45873,2025,8,4,家犬,17:15:00
A19,45881,2025,8,12,野猪,15:46:00
A20,45871,2025,8,2,家犬,20:36:00
A20,45898,2025,8,29,家牛,11:22:00
A21,45871,2025,8,2,家犬,20:40:00
A21,45885,2025,8,16,狍子,14:29:00
A21,45898,2025,8,29,家牛,11:27:00
A1,45902,2025,9,2,家牛,13:28:00
A1,45904,2025,9,4,狍子,03:34:00
A1,45905,2025,9,5,狍子,01:56:00
A1,45906,2025,9,6,狍子,02:32:00
A1,45909,2025,9,9,家牛,08:13:00
A1,45910,2025,9,10,雉鸡,10:47:00
A1,45912,2025,9,12,家犬,09:05:00
A1,45913,2025,9,13,家犬,11:03:00
A1,45913,2025,9,13,野猪,00:49:00
A1,45913,2025,9,13,狍子,04:27:00
A1,45913,2025,9,13,家牛,13:05:00
A1,45913,2025,9,13,家牛,10:20:00
A1,45915,2025,9,15,家犬,16:47:00
A1,45916,2025,9,16,家犬,09:11:00
A1,45916,2025,9,16,狍子,21:37:00
A1,45916,2025,9,16,家牛,07:50:00
A2,45902,2025,9,2,赤狐,13:45:00
A2,45903,2025,9,3,狍子,01:15:00
A2,45904,2025,9,4,家犬,15:52:00
A2,45904,2025,9,4,狍子,01:49:00
A2,45904,2025,9,4,狍子,03:42:00
A2,45904,2025,9,4,狍子,04:45:00
A2,45905,2025,9,5,狍子,19:29:00
A2,45909,2025,9,9,家犬,13:44:00
A2,45909,2025,9,9,狍子,01:05:00
A2,45909,2025,9,9,家牛,13:45:00
A2,45913,2025,9,13,家牛,10:01:00
A2,45921,2025,9,21,野猪,17:47:00
A2,45928,2025,9,28,家牛,10:55:00
A2,45930,2025,9,30,家犬,12:03:00
A2,45930,2025,9,30,家犬,17:11:00
A2A,45901,2025,9,1,雉鸡,16:59:00
A2A,45902,2025,9,2,雉鸡,16:59:00
A2A,45902,2025,9,2,雉鸡,07:31:00
A2A,45903,2025,9,3,狍子,21:12:00
A2A,45904,2025,9,4,家犬,15:54:00
A2A,45904,2025,9,4,狍子,01:50:00
A2A,45904,2025,9,4,狍子,04:47:00
A2A,45905,2025,9,5,野猪,08:21:00
A2A,45906,2025,9,6,雉鸡,09:34:00
A2A,45907,2025,9,7,野猪,19:46:00
A2A,45907,2025,9,7,雉鸡,08:30:00
A2A,45909,2025,9,9,狍子,01:54:00
A2A,45909,2025,9,9,雉鸡,10:53:00
A2A,45910,2025,9,10,家牛,13:44:00
A2B,45903,2025,9,3,狍子,21:17:00
A2B,45904,2025,9,4,狍子,01:24:00
A2B,45905,2025,9,5,狍子,19:30:00
A2B,45909,2025,9,9,家牛,13:36:00
A2B,45909,2025,9,9,家牛,14:58:00
A2B,45909,2025,9,9,家犬,15:00:00
A2B,45913,2025,9,13,家犬,09:51:00
A2B,45913,2025,9,13,家牛,09:58:00
A2B,45922,2025,9,22,狍子,08:32:00
A2B,45922,2025,9,22,松鸦,12:42:00
A2B,45928,2025,9,28,家牛,11:31:00
A4,45926,2025,9,26,家牛,13:55:00
A5A,45903,2025,9,3,赤狐,04:13:00
A5A,45903,2025,9,3,狍子,01:47:00
A5A,45903,2025,9,3,狍子,02:28:00
A5A,45903,2025,9,3,狍子,03:08:00
A5A,45904,2025,9,4,赤狐,02:12:00
A5A,45904,2025,9,4,狍子,00:43:00
A5A,45904,2025,9,4,雉鸡,07:11:00
A5A,45905,2025,9,5,赤狐,04:56:00
A5A,45905,2025,9,5,赤狐,05:48:00
A5A,45906,2025,9,6,狍子,05:35:00
A5A,45908,2025,9,8,赤狐,07:50:00
A5A,45908,2025,9,8,赤狐,20:20:00
A5A,45909,2025,9,9,赤狐,20:17:00
A5A,45909,2025,9,9,赤狐,23:41:00
A5A,45909,2025,9,9,家牛,15:03:00
A5A,45911,2025,9,11,赤狐,01:29:00
A5A,45913,2025,9,13,家牛,08:56:00
A5A,45916,2025,9,16,狍子,04:39:00
A5A,45916,2025,9,16,狍子,17:39:00
A5A,45916,2025,9,16,野猪,03:56:00
A5A,45921,2025,9,21,野猪,18:37:00
A5A,45922,2025,9,22,狍子,16:58:00
A5A,45925,2025,9,25,赤狐,17:47:00
A5A,45925,2025,9,25,赤狐,19:00:00
A5A,45928,2025,9,28,狍子,06:16:00
A5A,45928,2025,9,28,雉鸡,12:08:00
A5A,45929,2025,9,29,赤狐,09:19:00
A5A,45930,2025,9,30,赤狐,16:34:00
A5A,45930,2025,9,30,家犬,17:03:00
A7,45902,2025,9,2,雉鸡,16:53:00
A7,45903,2025,9,3,山斑鸠,05:12:00
A7,45903,2025,9,3,狍子,01:19:00
A7,45904,2025,9,4,狍子,03:55:00
A7,45910,2025,9,10,家犬,13:38:00
A7,45910,2025,9,10,家牛,14:49:00
A7,45913,2025,9,13,家犬,09:59:00
A7,45913,2025,9,13,家犬,10:02:00
A7,45921,2025,9,21,野猪,17:51:00
A7,45927,2025,9,27,家牛,11:08:00
A7,45930,2025,9,30,家犬,12:08:00
A7,45930,2025,9,30,家犬,17:15:00
A9,45920,2025,9,20,赤狐,22:58:00
A9,45929,2025,9,29,家猫,02:14:00
A10,45904,2025,9,4,雉鸡,12:00:00
A10,45911,2025,9,11,赤狐,09:12:00
A11,45918,2025,9,18,赤狐,20:37:00
A11,45922,2025,9,22,喜鹊,09:41:00
A11,45922,2025,9,22,山斑鸠,10:30:00
A11,45923,2025,9,23,山斑鸠,16:15:00
A11,45924,2025,9,24,乌鸦,08:50:00
A11,45924,2025,9,24,喜鹊,08:48:00
A11,45924,2025,9,24,喜鹊,12:23:00
A11,45924,2025,9,24,喜鹊,16:06:00
A11,45926,2025,9,26,山斑鸠,16:49:00
A11,45926,2025,9,26,山斑鸠,17:43:00
A11,45927,2025,9,27,山斑鸠,08:43:00
A11,45928,2025,9,28,喜鹊,07:17:00
A11,45928,2025,9,28,山斑鸠,07:48:00
A11,45928,2025,9,28,喜鹊,08:59:00
A11,45928,2025,9,28,喜鹊,10:46:00
A11,45929,2025,9,29,喜鹊,09:46:00
A11,45929,2025,9,29,山斑鸠,18:02:00
A11,45930,2025,9,30,喜鹊,16:06:00
A11,45930,2025,9,30,山斑鸠,08:02:00
A11,45930,2025,9,30,山斑鸠,16:54:00
A12,45904,2025,9,4,野猪,20:27:00
A12,45908,2025,9,8,喜鹊,08:32:00
A12,45908,2025,9,8,喜鹊,18:13:00
A12,45912,2025,9,12,家犬,10:46:00
A12,45912,2025,9,12,喜鹊,16:56:00
A12,45915,2025,9,15,蒙古兔,18:55:00
A12,45919,2025,9,19,雉鸡,12:56:00
A12,45922,2025,9,22,狍子,04:21:00
A12,45923,2025,9,23,家牛,11:42:00
A12,45926,2025,9,26,家犬,13:21:00
A12,45927,2025,9,27,狍子,02:46:00
A12,45930,2025,9,30,喜鹊,11:22:00
A13,45908,2025,9,8,雉鸡,12:08:00
A13,45916,2025,9,16,家牛,12:42:00
A13,45930,2025,9,30,家犬,08:50:00
A17,45905,2025,9,5,绿头鸭,17:35:00
A17,45905,2025,9,5,绿头鸭,16:17:00
A17,45905,2025,9,5,绿头鸭,18:19:00
A17,45906,2025,9,6,绿头鸭,07:59:00
A17,45906,2025,9,6,绿头鸭,14:09:00
A17,45907,2025,9,7,绿头鸭,06:05:00
A17,45907,2025,9,7,绿头鸭,07:14:00
A17,45907,2025,9,7,绿头鸭,07:51:00
A17,45907,2025,9,7,绿头鸭,08:37:00
A17,45907,2025,9,7,绿头鸭,17:13:00
A17,45907,2025,9,7,绿头鸭,18:20:00
A17,45908,2025,9,8,绿头鸭,05:54:00
A17,45908,2025,9,8,绿头鸭,07:15:00
A17,45908,2025,9,8,绿头鸭,17:53:00
A17,45909,2025,9,9,绿头鸭,17:22:00
A17,45909,2025,9,9,绿头鸭,18:12:00
A17,45909,2025,9,9,绿头鸭,13:19:00
A17,45909,2025,9,9,鸳鸯,13:38:00
A17,45909,2025,9,9,鸳鸯,12:17:00
A17,45909,2025,9,9,绿头鸭,12:25:00
A17,45909,2025,9,9,绿头鸭,11:21:00
A17,45909,2025,9,9,绿头鸭,09:02:00
A17,45910,2025,9,10,绿头鸭,09:47:00
A17,45910,2025,9,10,鸳鸯,17:19:00
A17,45910,2025,9,10,鸳鸯,15:28:00
A17,45911,2025,9,11,鸳鸯,15:19:00
A17,45912,2025,9,12,绿头鸭,09:17:00
A17,45912,2025,9,12,鸳鸯,11:52:00
A17,45913,2025,9,13,鸳鸯,05:40:00
A17,45913,2025,9,13,鸳鸯,08:42:00
A17,45915,2025,9,15,绿头鸭,06:44:00
A17,45915,2025,9,15,鸳鸯,07:53:00
A17,45915,2025,9,15,绿头鸭,07:41:00
A17,45915,2025,9,15,绿头鸭,13:08:00
A17,45915,2025,9,15,鸳鸯,13:32:00
A17,45915,2025,9,15,绿头鸭,13:57:00
A17,45915,2025,9,15,绿头鸭,17:20:00
A17,45915,2025,9,15,绿头鸭,18:12:00
A17,45916,2025,9,16,绿头鸭,16:23:00
A17,45916,2025,9,16,鸳鸯,06:30:00
A17,45916,2025,9,16,鸳鸯,07:46:00
A17,45916,2025,9,16,鸳鸯,08:04:00
A17,45917,2025,9,17,绿头鸭,18:47:00
A17,45918,2025,9,18,绿头鸭,18:59:00
A17,45919,2025,9,19,鸳鸯,10:23:00
A17,45920,2025,9,20,绿头鸭,18:51:00
A17,45921,2025,9,21,鸳鸯,06:07:00
A17,45922,2025,9,22,绿头鸭,17:54:00
A17,45922,2025,9,22,鸳鸯,10:42:00
A17,45922,2025,9,22,绿头鸭,18:47:00
A17,45923,2025,9,23,鸳鸯,08:55:00
A17,45923,2025,9,23,鸳鸯,09:33:00
A17,45923,2025,9,23,鸳鸯,14:04:00
A17,45923,2025,9,23,鸳鸯,17:07:00
A17,45923,2025,9,23,鸳鸯,18:50:00
A17,45924,2025,9,24,鸳鸯,05:32:00
A17,45926,2025,9,26,绿头鸭,05:56:00
A17,45927,2025,9,27,绿头鸭,05:51:00
A17,45927,2025,9,27,绿头鸭,06:36:00
A17,45928,2025,9,28,绿头鸭,12:56:00
A17,45928,2025,9,28,鸳鸯,08:11:00
A17,45928,2025,9,28,鸳鸯,12:55:00
A17,45929,2025,9,29,绿头鸭,07:13:00
A17,45929,2025,9,29,鸳鸯,17:17:00
A18,45901,2025,9,1,岩松鼠,07:21:00
A18,45902,2025,9,2,岩松鼠,09:10:00
A18,45902,2025,9,2,雉鸡,18:42:00
A18,45903,2025,9,3,岩松鼠,16:03:00
A18,45903,2025,9,3,山斑鸠,06:25:00
A18,45904,2025,9,4,岩松鼠,18:25:00
A18,45904,2025,9,4,雉鸡,17:14:00
A18,45905,2025,9,5,其他鸟类,06:53:00
A18,45905,2025,9,5,岩松鼠,07:31:00
A18,45905,2025,9,5,岩松鼠,11:49:00
A18,45906,2025,9,6,花鼠,10:06:00
A18,45906,2025,9,6,家牛,15:02:00
A18,45907,2025,9,7,红嘴蓝鹊,20:08:00
A18,45907,2025,9,7,花鼠,13:13:00
A18,45907,2025,9,7,家牛,15:02:00
A18,45907,2025,9,7,山麻雀,05:48:00
A18,45907,2025,9,7,岩松鼠,17:32:00
A18,45907,2025,9,7,岩松鼠,08:07:00
A18,45907,2025,9,7,岩松鼠,09:55:00
A18,45907,2025,9,7,岩松鼠,06:34:00
A18,45908,2025,9,8,狍子,07:34:00
A18,45908,2025,9,8,岩松鼠,09:13:00
A18,45908,2025,9,8,雉鸡,18:11:00
A18,45909,2025,9,9,岩松鼠,09:54:00
A18,45909,2025,9,9,雉鸡,06:23:00
A18,45911,2025,9,11,花鼠,17:04:00
A18,45912,2025,9,12,花鼠,15:06:00
A18,45912,2025,9,12,雉鸡,18:01:00
A18,45912,2025,9,12,岩松鼠,16:16:00
A18,45913,2025,9,13,雉鸡,06:18:00
A18,45914,2025,9,14,花鼠,06:26:00
A18,45914,2025,9,14,岩松鼠,12:07:00
A18,45914,2025,9,14,岩松鼠,07:30:00
A18,45914,2025,9,14,岩松鼠,06:17:00
A18,45914,2025,9,14,花鼠,12:01:00
A18,45915,2025,9,15,家牛,11:50:00
A18,45915,2025,9,15,岩松鼠,12:00:00
A18,45915,2025,9,15,岩松鼠,12:31:00
A18,45915,2025,9,15,岩松鼠,15:26:00
A18,45915,2025,9,15,雉鸡,06:32:00
A18,45915,2025,9,15,山斑鸠,06:35:00
A18,45916,2025,9,16,家牛,12:09:00
A18,45916,2025,9,16,雉鸡,14:00:00
A18,45917,2025,9,17,岩松鼠,14:00:00
A18,45917,2025,9,17,山斑鸠,06:35:00
A18,45917,2025,9,17,雉鸡,06:22:00
A18,45918,2025,9,18,岩松鼠,15:32:00
A18,45918,2025,9,18,雉鸡,18:22:00
A18,45918,2025,9,18,岩松鼠,08:07:00
A18,45919,2025,9,19,鼠类,01:38:00
A18,45919,2025,9,19,鼠类,03:49:00
A18,45919,2025,9,19,岩松鼠,15:56:00
A18,45919,2025,9,19,雉鸡,06:45:00
A18,45919,2025,9,19,鼠类,04:02:00
A18,45920,2025,9,20,花鼠,07:22:00
A18,45920,2025,9,20,雉鸡,06:56:00
A18,45920,2025,9,20,岩松鼠,06:27:00
A18,45920,2025,9,20,鼠类,00:51:00
A18,45920,2025,9,20,家牛,17:21:00
A18,45921,2025,9,21,家牛,17:21:00
A18,45922,2025,9,22,岩松鼠,06:26:00
A18,45922,2025,9,22,岩松鼠,11:22:00
A18,45923,2025,9,23,岩松鼠,12:52:00
A18,45923,2025,9,23,岩松鼠,11:01:00
A18,45924,2025,9,24,花鼠,14:27:00
A18,45925,2025,9,25,岩松鼠,16:54:00
A18,45925,2025,9,25,岩松鼠,11:30:00
A18,45925,2025,9,25,岩松鼠,06:45:00
A18,45926,2025,9,26,家牛,19:15:00
A18,45926,2025,9,26,雉鸡,06:21:00
A18,45926,2025,9,26,虎斑地鸫,06:21:00
A18,45927,2025,9,27,花鼠,10:34:00
A18,45928,2025,9,28,岩松鼠,10:39:00
A18,45929,2025,9,29,花鼠,08:23:00
A18,45929,2025,9,29,岩松鼠,18:11:00
A18,45929,2025,9,29,家牛,12:03:00
A18,45929,2025,9,29,家牛,13:29:00
A18,45929,2025,9,29,家牛,11:23:00
A18,45930,2025,9,30,赤狐,20:52:00
A18,45930,2025,9,30,野猪,20:56:00
A18,45930,2025,9,30,岩松鼠,16:23:00
A18,45930,2025,9,30,花鼠,07:38:00
A18,45930,2025,9,30,家牛,12:03:00
A20,45903,2025,9,3,豹,10:10:00
A20,45911,2025,9,11,狍子,12:25:00
A20,45913,2025,9,13,狍子,15:10:00
A20,45914,2025,9,14,狍子,03:31:00
A20,45919,2025,9,19,家牛,07:24:00
A20,45919,2025,9,19,野猪,18:57:00
A20,45923,2025,9,23,野猪,01:25:00
A20,45924,2025,9,24,野猪,22:29:00
A20,45925,2025,9,25,野猪,22:57:00
A21,45903,2025,9,3,豹,10:16:00
A21,45911,2025,9,11,狍子,13:32:00
A21,45913,2025,9,13,狍子,06:22:00
A21,45913,2025,9,13,狍子,14:13:00
A21,45913,2025,9,13,狍子,15:16:00
A21,45914,2025,9,14,狍子,03:37:00
A21,45915,2025,9,15,狍子,19:51:00
A21,45918,2025,9,18,狍子,07:15:00
A21,45919,2025,9,19,家牛,07:11:00
A21,45920,2025,9,20,野猪,19:04:00
A21,45922,2025,9,22,野猪,00:03:00
A21,45923,2025,9,23,野猪,01:32:00
A21,45924,2025,9,24,野猪,22:37:00
A21,45926,2025,9,26,野猪,23:04:00
A22,45922,2025,9,22,家犬,10:26:00
A22,45926,2025,9,26,家犬,13:56:00
A22,45927,2025,9,27,赤狐,06:04:00
A22,45927,2025,9,27,赤狐,07:20:00
A22,45928,2025,9,28,家犬,09:01:00
A22,45929,2025,9,29,赤狐,18:51:00
A23,45903,2025,9,3,岩松鼠,11:34:00
A23,45907,2025,9,7,狍子,04:38:00
A23,45910,2025,9,10,狍子,22:40:00
A23,45911,2025,9,11,红嘴蓝鹊,11:50:00
A23,45911,2025,9,11,岩松鼠,12:42:00
A23,45913,2025,9,13,狍子,00:43:00
A23,45914,2025,9,14,狍子,01:02:00
A23,45914,2025,9,14,狍子,15:16:00
A23,45915,2025,9,15,岩松鼠,09:35:00
A23,45918,2025,9,18,蒙古兔,18:07:00
A23,45921,2025,9,21,岩松鼠,13:45:00
A23,45921,2025,9,21,野猪,17:57:00
A23,45925,2025,9,25,岩松鼠,09:16:00
A23,45929,2025,9,29,家犬,15:44:00
A2,45931,2025,10,1,赤狐,10:04:00
A2,45932,2025,10,2,家牛,12:15:00
A2,45934,2025,10,4,家牛,11:03:00
A2B,45934,2025,10,4,家牛,11:01:00
A2B,45941,2025,10,11,狍子,17:13:00
A2B,45943,2025,10,13,狍子,16:34:00
A2B,45943,2025,10,13,红胁蓝尾鸲,07:39:00
A2B,45948,2025,10,18,狍子,09:49:00
A2B,45949,2025,10,19,狍子,06:11:00
A2B,45949,2025,10,19,狍子,19:26:00
A2B,45951,2025,10,21,红胁蓝尾鸲,09:58:00
A2B,45953,2025,10,23,狍子,04:16:00
A2B,45955,2025,10,25,狍子,03:08:00
A3,45931,2025,10,1,家牛,14:37:00
A3,45931,2025,10,1,家牛,15:07:00
A3,45932,2025,10,2,家牛,12:15:00
A3,45933,2025,10,3,家牛,16:04:00
A4,45931,2025,10,1,家牛,14:40:00
A4,45931,2025,10,1,家牛,10:40:00
A4,45931,2025,10,1,家牛,13:27:00
A4,45931,2025,10,1,家牛,15:29:00
A4,45933,2025,10,3,家牛,15:54:00
A4,45933,2025,10,3,家牛,16:35:00
A4,45934,2025,10,4,家牛,09:50:00
A4,45934,2025,10,4,家牛,10:37:00
A5A,45931,2025,10,1,狍子,00:45:00
A5A,45932,2025,10,2,赤狐,08:48:00
A5A,45932,2025,10,2,狍子,17:27:00
A5A,45933,2025,10,3,赤狐,05:43:00
A5A,45933,2025,10,3,家犬,16:32:00
A5A,45934,2025,10,4,赤狐,00:31:00
A5A,45934,2025,10,4,家牛,10:40:00
A5A,45934,2025,10,4,家牛,11:39:00
A5A,45935,2025,10,5,狍子,02:02:00
A5A,45936,2025,10,6,赤狐,03:25:00
A5A,45938,2025,10,8,狍子,18:26:00
A5A,45939,2025,10,9,野猪,11:15:00
A5A,45942,2025,10,12,狍子,15:53:00
A5A,45943,2025,10,13,赤狐,08:29:00
A5A,45946,2025,10,16,狍子,11:43:00
A5A,45949,2025,10,19,雉鸡,09:52:00
A5A,45961,2025,10,31,狍子,10:26:00
A7,45931,2025,10,1,赤狐,08:48:00
A7,45932,2025,10,2,家牛,12:08:00
